authorID,new_country_code,new_afftype,gender_prediction,race_prediction,race
10.1111/j.1460-2466.2011.01540.x+1.0,DK,Education,M,0.0,White
10.1111/j.1460-2466.2011.01540.x+2.0,NL,Education,M,0.0,White
10.1111/j.1460-2466.2011.01593.x+2.0,US,Education,M,0.0,White
10.1111/j.1753-9137.2010.01089.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01387.x+1.0,NZ,Education,M,0.0,White
10.1111/j.1460-2466.2011.01593.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01530.x+2.0,ES,Education,M,3.0,Hispanic
10.1111/j.1468-2958.2011.01404.x+3.0,NL,Education,M,0.0,White
10.1111/j.1468-2958.2011.01411.x+3.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01402.x+3.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2011.01550.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01569.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2010.01376.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1460-2466.2011.01550.x+2.0,US,Education,M,2.0,Asian
10.1111/j.1460-2466.2011.01561.x+1.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2011.01099.x+1.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01393.x+3.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01553.x+6.0,US,Education,M,3.0,Hispanic
10.1111/j.1753-9137.2011.01097.x+1.0,CN,Education,M,2.0,Asian
10.1111/j.1083-6101.2011.01537.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01555.x+2.0,US,Education,M,4.0,Middle Eastern
10.1111/j.1468-2958.2011.01415.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01532.x+1.0,SG,Education,M,2.0,Asian
10.1111/j.1468-2958.2010.01396.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1468-2885.2011.01379.x+1.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01093.x+1.0,US,Education,F,3.0,Hispanic
10.1111/j.1468-2958.2011.01405.x+2.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01556.x+1.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2011.01405.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01527.x+3.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01600.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2011.01405.x+5.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01542.x+3.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2011.01415.x+4.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01395.x+4.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01583.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01550.x+1.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2011.01106.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01579.x+2.0,SG,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01540.x+3.0,DK,Education,M,0.0,White
10.1111/j.1460-2466.2011.01593.x+5.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01598.x+3.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2011.01407.x+8.0,JP,Education,F,2.0,Asian
10.1111/j.1468-2885.2011.01385.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2011.01386.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2011.01541.x+3.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2011.01538.x+1.0,CN,Education,M,2.0,Asian
10.1111/j.1460-2466.2011.01553.x+7.0,US,Education,F,1.0,Black
10.1111/j.1460-2466.2010.01530.x+1.0,ES,Education,M,3.0,Hispanic
10.1111/j.1460-2466.2011.01594.x+1.0,NL,Education,M,0.0,White
10.1111/j.1468-2885.2011.01378.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01524.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01587.x+1.0,US,Education,F,3.0,Hispanic
10.1111/j.1460-2466.2011.01552.x+1.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01564.x+3.0,US,Education,F,0.0,White
10.1111/j.1468-2885.2011.01394.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01564.x+4.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01581.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2011.01557.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2011.01408.x+1.0,US,Education,F,2.0,Asian
10.1111/j.1083-6101.2011.01542.x+1.0,US,Non Education,F,2.0,Asian
10.1111/j.1468-2958.2010.01387.x+3.0,US,Education,F,4.0,Middle Eastern
10.1111/j.1468-2958.2011.01406.x+1.0,KR,Education,M,2.0,Asian
10.1111/j.1753-9137.2011.01103.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01553.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2011.01411.x+2.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01396.x+1.0,US,Education,F,2.0,Asian
10.1111/j.1468-2958.2010.01398.x+1.0,JP,Education,M,2.0,Asian
10.1111/j.1460-2466.2011.01562.x+2.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01541.x+3.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01555.x+3.0,GE,Education,M,2.0,Asian
10.1111/j.1083-6101.2011.01542.x+3.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01564.x+5.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2011.01415.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01543.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01562.x+1.0,PH,Education,M,0.0,White
10.1111/j.1460-2466.2011.01579.x+3.0,US,Education,F,2.0,Asian
10.1111/j.1083-6101.2011.01558.x+2.0,NL,Education,M,0.0,White
10.1111/j.1460-2466.2011.01564.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01533.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1460-2466.2010.01529.x+1.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01554.x+2.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2011.01108.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01395.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1468-2885.2011.01385.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01553.x+2.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01570.x+1.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2011.01112.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01400.x+2.0,FI,Education,F,0.0,White
10.1111/j.1753-9137.2011.01105.x+2.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2011.01404.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01401.x+1.0,US,Education,M,0.0,White
10.1111/j.1753-9137.2011.01096.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1753-9137.2011.01113.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2011.01560.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2011.01549.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01549.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2011.01394.x+3.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2010.01374.x+1.0,DK,Education,F,3.0,Hispanic
10.1111/j.1468-2885.2011.01387.x+1.0,FR,Education,F,2.0,Asian
10.1111/j.1460-2466.2011.01580.x+1.0,NL,Education,F,0.0,White
10.1111/j.1460-2466.2011.01582.x+2.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01553.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01585.x+2.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2011.01602.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2011.01582.x+1.0,PH,Education,M,0.0,White
10.1111/j.1083-6101.2009.01511.x+4.0,US,Education,F,3.0,Hispanic
10.1111/j.1083-6101.2010.01506.x+1.0,CA,Education,F,0.0,White
10.1111/j.1083-6101.2010.01515.x+1.0,SG,Education,M,2.0,Asian
10.1111/j.1460-2466.2010.01481.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01484.x+2.0,US,Education,M,3.0,Hispanic
10.1111/j.1468-2958.2009.01369.x+3.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01495.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2009.01513.x+1.0,US,Education,F,3.0,Hispanic
10.1111/j.1083-6101.2010.01529.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2009.01505.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01378.x+4.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01481.x+2.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01536.x+3.0,NL,Education,M,0.0,White
10.1111/j.1753-9137.2009.01054.x+1.0,US,Education,F,0.0,White
10.1111/j.1468-2885.2010.01367.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1460-2466.2010.01485.x+3.0,US,Education,M,2.0,Asian
10.1111/j.1468-2958.2010.01389.x+1.0,IL,Education,M,0.0,White
10.1111/j.1083-6101.2009.01504.x+2.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01377.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1468-2885.2009.01353.x+2.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01067.x+1.0,NO,Education,M,0.0,White
10.1111/j.1460-2466.2010.01486.x+2.0,US,Education,M,0.0,White
10.1111/j.1753-9137.2009.01057.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01508.x+1.0,GE,Education,M,2.0,Asian
10.1111/j.1460-2466.2009.01455.x+1.0,SG,Education,M,2.0,Asian
10.1111/j.1083-6101.2009.01511.x+2.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01482.x+2.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01513.x+5.0,US,Education,F,0.0,White
10.1111/j.1468-2885.2010.01359.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01383.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01485.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1468-2958.2010.01389.x+2.0,IL,Education,M,0.0,White
10.1111/j.1468-2958.2010.01374.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01494.x+2.0,US,Education,F,0.0,White
10.1111/j.1468-2885.2010.01371.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01534.x+4.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01485.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2010.01360.x+1.0,US,Education,M,0.0,White
10.1111/j.1753-9137.2010.01066.x+2.0,SE,Education,M,0.0,White
10.1111/j.1083-6101.2010.01535.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01523.x+4.0,US,Education,F,0.0,White
10.1111/j.1468-2885.2009.01353.x+4.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01508.x+1.0,SG,Education,F,2.0,Asian
10.1111/j.1468-2885.2009.01353.x+1.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2009.01367.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01480.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2009.01470.x+3.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2010.01507.x+6.0,CA,Education,M,0.0,White
10.1111/j.1468-2885.2009.01353.x+3.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01377.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1460-2466.2010.01495.x+2.0,DE,Education,M,0.0,White
10.1111/j.1753-9137.2010.01082.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2009.01366.x+2.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01517.x+1.0,KR,Education,M,2.0,Asian
10.1111/j.1083-6101.2010.01507.x+4.0,CA,Education,F,2.0,Asian
10.1111/j.1753-9137.2009.01058.x+1.0,EG,Education,F,4.0,Middle Eastern
10.1111/j.1083-6101.2010.01523.x+3.0,GB,Education,F,0.0,White
10.1111/j.1083-6101.2010.01516.x+4.0,GE,Education,M,2.0,Asian
10.1111/j.1460-2466.2010.01523.x+3.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01065.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01378.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2009.01511.x+1.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2010.01512.x+2.0,US,Non Education,M,0.0,White
10.1111/j.1468-2958.2010.01382.x+3.0,US,Education,F,2.0,Asian
10.1111/j.1083-6101.2010.01507.x+3.0,CA,Education,M,0.0,White
10.1111/j.1460-2466.2009.01475.x+1.0,SE,Education,M,0.0,White
10.1111/j.1468-2958.2010.01376.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01531.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01374.x+1.0,US,Education,M,0.0,White
10.1111/j.1460-2466.2010.01513.x+2.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2010.01501.x+6.0,US,Non Education,F,0.0,White
10.1111/j.1460-2466.2010.01523.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01511.x+3.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01513.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2010.01363.x+1.0,US,Education,F,0.0,White
10.1111/j.1468-2885.2010.01367.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1460-2466.2009.01473.x+1.0,US,Education,M,0.0,White
10.1111/j.1083-6101.2009.01503.x+2.0,US,Education,F,0.0,White
10.1111/j.1468-2958.2010.01384.x+3.0,US,Education,F,2.0,Asian
10.1111/j.1753-9137.2010.01074.x+2.0,IL,Education,M,4.0,Middle Eastern
10.1111/j.1468-2958.2009.01366.x+1.0,US,Education,M,0.0,White
10.1111/j.1753-9137.2010.01069.x+1.0,IL,Education,F,0.0,White
10.1111/j.1753-9137.2010.01075.x+1.0,US,Education,M,1.0,Black
10.1111/j.1083-6101.2010.01507.x+1.0,CA,Education,M,2.0,Asian
10.1111/j.1468-2885.2010.01358.x+1.0,US,Education,F,1.0,Black
10.1111/j.1460-2466.2010.01484.x+1.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01385.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1468-2885.2010.01370.x+1.0,NL,Education,F,0.0,White
10.1111/j.1083-6101.2010.01528.x+2.0,PH,Education,F,2.0,Asian
10.1111/j.1083-6101.2010.01502.x+3.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2010.01363.x+2.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01066.x+1.0,SE,Education,M,0.0,White
10.1111/j.1460-2466.2010.01481.x+3.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01083.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2958.2010.01386.x+1.0,US,Education,M,2.0,Asian
10.1111/j.1468-2958.2010.01376.x+3.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01086.x+1.0,GB,Education,F,0.0,White
10.1111/j.1753-9137.2010.01068.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1468-2958.2010.01382.x+2.0,US,Education,M,0.0,White
10.1111/j.1468-2885.2010.01366.x+1.0,US,Education,F,0.0,White
10.1111/j.1460-2466.2010.01510.x+3.0,US,Education,F,0.0,White
10.1111/j.1753-9137.2010.01077.x+2.0,US,Education,M,3.0,Hispanic
10.1111/j.1753-9137.2010.01064.x+1.0,CA,Education,M,0.0,White
10.1111/j.1468-2885.2010.01363.x+3.0,US,Education,F,0.0,White
10.1111/j.1083-6101.2010.01534.x+2.0,US,Education,F,2.0,Asian
10.1111/j.1083-6101.2010.01523.x+1.0,LB,Education,F,0.0,White
10.1111/j.1460-2466.2010.01486.x+1.0,CN,Education,M,2.0,Asian
10.1111/j.1753-9137.2009.01059.x+1.0,US,Education,F,4.0,Middle Eastern
10.1111/j.1468-2958.2010.01384.x+1.0,US,Education,M,0.0,White
10.1093/ct/qtab011+6.0,US,Non Education,M,0.0,White
10.1093/hcr/hqac008+3.0,NO,Non Education,M,0.0,White
10.1093/hcr/hqab022+2.0,NL,Education,M,0.0,White
10.1093/ccc/tcab032+1.0,SE,Education,F,0.0,White
10.1093/ccc/tcab032+2.0,SE,Education,M,0.0,White
10.1093/ccc/tcab062+1.0,US,Education,F,0.0,White
10.1093/hcr/hqab013+1.0,US,Education,M,0.0,White
10.1093/hcr/hqac012+6.0,US,Education,M,2.0,Asian
10.1093/joc/jqab043+1.0,US,Education,F,0.0,White
10.1093/joc/jqab048+1.0,US,Education,F,0.0,White
10.1093/ccc/tcac019+2.0,SE,Education,M,0.0,White
10.1093/joc/jqac012+2.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmab021+2.0,US,Education,M,2.0,Asian
10.1093/joc/jqac009+2.0,DE,Education,F,0.0,White
10.1093/hcr/hqab023+1.0,US,Education,F,1.0,Black
10.1093/ct/qtab011+1.0,US,Non Education,M,0.0,White
10.1093/ccc/tcac012+1.0,GB,Education,M,1.0,Black
10.1093/hcr/hqac013+1.0,FI,Education,M,0.0,White
10.1093/joc/jqab054+4.0,DE,Education,M,0.0,White
10.1093/joc/jqac009+1.0,DE,Education,M,0.0,White
10.1093/joc/jqab044+1.0,US,Education,M,0.0,White
10.1093/hcr/hqab013+4.0,US,Non Education,M,0.0,White
10.1093/hcr/hqab015+3.0,US,Education,M,0.0,White
10.1093/hcr/hqab022+1.0,NL,Education,M,0.0,White
10.1093/jcmc/zmab006+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqab032+2.0,US,Education,F,0.0,White
10.1093/hcr/hqaa014+4.0,DE,Education,M,0.0,White
10.1093/hcr/hqab004+2.0,FR,Education,M,0.0,White
10.1093/joc/jqab025+3.0,BR,Education,M,3.0,Hispanic
10.1093/joc/jqab029+15.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa020+1.0,US,Education,M,2.0,Asian
10.1093/ct/qtaa033+1.0,US,Education,M,0.0,White
10.1093/jcmc/zmab009+3.0,US,Education,F,0.0,White
10.1093/hcr/hqab011+4.0,US,Education,F,0.0,White
10.1093/ccc/tcab003+1.0,US,Education,F,0.0,White
10.1093/ct/qtaa007+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmab012+3.0,FI,Education,F,0.0,White
10.1093/joc/jqaa036+4.0,US,Education,F,3.0,Hispanic
10.1093/joc/jqaa042+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqz052+11.0,US,Education,M,0.0,White
10.1093/hcr/hqab007+1.0,US,Education,M,0.0,White
10.1093/joc/jqab025+7.0,BR,Non Education,F,3.0,Hispanic
10.1093/joc/jqab029+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa016+2.0,IL,Education,F,0.0,White
10.1093/joc/jqab029+16.0,US,Education,F,1.0,Black
10.1093/ct/qtaa005+4.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa014+2.0,NL,Education,M,0.0,White
10.1093/hcr/hqaa015+3.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa018+2.0,DE,Education,M,0.0,White
10.1093/jcmc/zmab009+2.0,US,Education,F,0.0,White
10.1093/joc/jqab032+4.0,US,Education,F,2.0,Asian
10.1093/hcr/hqab006+1.0,DE,Education,F,0.0,White
10.1093/jcmc/zmaa020+3.0,US,Education,M,4.0,Middle Eastern
10.1093/hcr/hqab006+3.0,DE,Education,F,0.0,White
10.1093/joc/jqab003+1.0,DE,Education,M,0.0,White
10.1093/joc/jqab041+3.0,US,Education,F,0.0,White
10.1093/jcmc/zmab001+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqz052+29.0,DE,Education,F,0.0,White
10.1093/ccc/tcab035+2.0,IN,Non Education,F,2.0,Asian
10.1093/jcmc/zmab001+1.0,US,Education,M,2.0,Asian
10.1093/hcr/hqab006+2.0,DE,Education,F,0.0,White
10.1093/ccc/tcab035+1.0,IN,Education,M,2.0,Asian
10.1093/joc/jqz052+20.0,BE,Education,M,0.0,White
10.1093/joc/jqz052+15.0,NL,Education,M,4.0,Middle Eastern
10.1093/joc/jqab001+5.0,US,Education,F,0.0,White
10.1093/joc/jqab025+5.0,BR,Education,M,3.0,Hispanic
10.1093/joc/jqab001+4.0,US,Non Education,M,0.0,White
10.1093/joc/jqaa042+3.0,US,Education,F,2.0,Asian
10.1093/hcr/hqaa012+1.0,NL,Education,M,0.0,White
10.1093/joc/jqab018+2.0,US,Education,F,3.0,Hispanic
10.1093/joc/jqab009+2.0,US,Education,M,0.0,White
10.1093/ccc/tcab058+1.0,US,Education,F,2.0,Asian
10.1093/ct/qtz018+1.0,CA,Education,M,0.0,White
10.1093/joc/jqz052+28.0,DE,Education,F,0.0,White
10.1093/jcmc/zmaa016+1.0,IL,Education,M,4.0,Middle Eastern
10.1093/ccc/tcaa015+3.0,BR,Education,M,3.0,Hispanic
10.1093/jcmc/zmz026+1.0,US,Education,M,2.0,Asian
10.1093/joc/jqz041+2.0,US,Education,M,0.0,White
10.1093/ccc/tcz053+1.0,HU,Education,F,0.0,White
10.1093/jcmc/zmaa005+1.0,US,Education,M,3.0,Hispanic
10.1093/joc/jqaa017+1.0,DE,Education,F,0.0,White
10.1093/jcmc/zmz024+2.0,US,Education,M,0.0,White
10.1093/joc/jqaa005+4.0,US,Education,F,2.0,Asian
10.1093/joc/jqaa017+2.0,DE,Education,F,0.0,White
10.1093/jcmc/zmaa010+1.0,BE,Education,F,0.0,White
10.1093/hcr/hqz020+6.0,US,Education,F,0.0,White
10.1093/ccc/tcaa015+1.0,BR,Education,M,0.0,White
10.1093/joc/jqaa003+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmz031+2.0,CH,Education,M,0.0,White
10.1093/jcmc/zmaa003+1.0,US,Non Education,M,0.0,White
10.1093/joc/jqz045+2.0,CA,Education,M,0.0,White
10.1093/joc/jqaa006+1.0,US,Education,F,0.0,White
10.1093/joc/jqaa006+3.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmz024+3.0,NL,Education,M,0.0,White
10.1093/ct/qtz002+1.0,BE,Education,F,0.0,White
10.1093/joc/jqaa018+1.0,US,Education,F,2.0,Asian
10.1093/joc/jqz048+4.0,US,Education,F,0.0,White
10.1093/joc/jqaa007+2.0,US,Education,F,0.0,White
10.1093/ccc/tcz037+1.0,US,Education,F,0.0,White
10.1093/ccc/tcaa015+2.0,BR,Education,F,0.0,White
10.1093/ct/qtz002+2.0,US,Education,M,0.0,White
10.1093/joc/jqaa022+2.0,US,Education,M,0.0,White
10.1093/ct/qtz017+3.0,US,Education,F,3.0,Hispanic
10.1093/joc/jqz048+1.0,US,Education,M,0.0,White
10.1093/joc/jqaa001+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa013+4.0,US,Education,F,2.0,Asian
10.1093/joc/jqaa015+3.0,US,Education,M,0.0,White
10.1093/joc/jqz041+3.0,US,Education,M,0.0,White
10.1093/joc/jqaa021+1.0,US,Education,M,0.0,White
10.1093/jcmc/zmaa004+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqaa014+1.0,US,Education,F,2.0,Asian
10.1093/joc/jqz045+3.0,CA,Education,M,0.0,White
10.1093/jcmc/zmz020+2.0,TW,Education,F,2.0,Asian
10.1093/ccc/tcz054+1.0,US,Education,F,2.0,Asian
10.1093/ct/qtz009+1.0,US,Education,M,0.0,White
10.1093/hcr/hqz023+2.0,US,Education,F,0.0,White
10.1093/jcmc/zmaa010+3.0,BE,Education,F,0.0,White
10.1093/jcmc/zmaa013+1.0,US,Education,F,0.0,White
10.1093/hcr/hqz020+3.0,US,Education,M,2.0,Asian
10.1093/joc/jqaa006+2.0,US,Education,F,0.0,White
10.1093/ccc/tcz032+2.0,US,Education,F,0.0,White
10.1093/ccc/tcaa014+1.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmz021+1.0,US,Education,M,0.0,White
10.1093/ccc/tcz041+1.0,US,Education,M,0.0,White
10.1093/jcmc/zmaa013+2.0,US,Education,F,2.0,Asian
10.1093/joc/jqaa011+3.0,BE,Education,M,0.0,White
10.1093/ccc/tcz031+5.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmz009+6.0,US,Education,F,2.0,Asian
10.1093/ccc/tcz002+1.0,US,Education,F,0.0,White
10.1093/joc/jqz028+1.0,US,Education,M,0.0,White
10.1093/ccc/tcz025+1.0,CR,Education,M,3.0,Hispanic
10.1093/jcmc/zmz009+8.0,US,Education,M,2.0,Asian
10.1093/jcmc/zmz009+3.0,US,Education,M,0.0,White
10.1093/joc/jqz031+1.0,US,Education,F,4.0,Middle Eastern
10.1093/hcr/hqy011+3.0,US,Education,F,4.0,Middle Eastern
10.1093/joc/jqz038+1.0,NL,Education,M,0.0,White
10.1093/joc/jqz038+2.0,NL,Education,F,0.0,White
10.1093/joc/jqy064+3.0,US,Education,M,2.0,Asian
10.1093/ct/qtz005+1.0,US,Education,M,0.0,White
10.1093/jcmc/zmy025+4.0,NL,Education,M,0.0,White
10.1093/joc/jqz019+1.0,DE,Education,F,0.0,White
10.1093/joc/jqy061+1.0,CN,Education,F,2.0,Asian
10.1093/jcmc/zmz003+3.0,NL,Education,F,0.0,White
10.1093/hcr/hqy019+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmz009+7.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmz009+2.0,US,Education,M,2.0,Asian
10.1093/ct/qty021+1.0,US,Education,M,0.0,White
10.1093/ct/qty020+2.0,CA,Education,F,0.0,White
10.1093/joc/jqz030+1.0,US,Education,F,2.0,Asian
10.1093/jcmc/zmz009+9.0,US,Education,M,0.0,White
10.1093/hcr/hqy013+1.0,US,Education,F,2.0,Asian
10.1093/hcr/hqy012+2.0,US,Education,F,0.0,White
10.1093/joc/jqz039+2.0,US,Education,F,0.0,White
10.1093/joc/jqy054+3.0,US,Education,F,0.0,White
10.1093/jcmc/zmz008+2.0,DE,Education,F,0.0,White
10.1093/joc/jqy054+4.0,US,Education,F,0.0,White
10.1093/hcr/hqz005+4.0,US,Education,M,0.0,White
10.1093/joc/jqz029+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmz009+10.0,US,Education,F,0.0,White
10.1093/hcr/hqz011+2.0,US,Education,F,0.0,White
10.1093/ccc/tcz043+1.0,US,Education,F,0.0,White
10.1093/joc/jqz038+3.0,NL,Education,M,0.0,White
10.1093/ccc/tcz017+1.0,US,Education,F,0.0,White
10.1093/hcr/hqy012+3.0,US,Education,M,0.0,White
10.1093/ccc/tcz025+3.0,CR,Education,M,3.0,Hispanic
10.1093/jcmc/zmz009+4.0,US,Education,M,2.0,Asian
10.1093/joc/jqy065+2.0,US,Education,F,0.0,White
10.1093/hcr/hqy012+1.0,US,Education,F,0.0,White
10.1093/jcmc/zmy019+2.0,US,Education,F,3.0,Hispanic
10.1093/joc/jqy045+2.0,US,Non Education,F,0.0,White
10.1093/hcr/hqx008+1.0,US,Education,M,2.0,Asian
10.1093/joc/jqy011+1.0,US,Education,F,0.0,White
