doi,url,year,title,journal,datePublished,authorFullName,firstName,lastName,numberOfAuthors,authorPosition,affiliation
10.1111/j.1753-9137.2012.01138.x,https://academic.oup.com/ccc/article/5/3/427/4054446,2012,Latent Consensus in Public Debate: Media Discussion of Fathers' Rights in the UK,"Communication, Culture and Critique",2012-08-09,Sue Wharton,Sue,Wharton,1.0,1.0,"1 The Centre for Applied Linguistics, University of Warwick, Coventry, CV4 7AL, UK"
10.1111/j.1753-9137.2012.01136.x,https://academic.oup.com/ccc/article/5/3/445/4054450,2012,The E-man-ci-pation of Jeannie: Feminist Doppelgangers on U.S. Television,"Communication, Culture and Critique",2012-08-09,Sarah Kornfield,Sarah,Kornfield,1.0,1.0,"1 Department of Communication Arts &amp; Sciences, Pennsylvania State University, University Park, PA, 16802, USA"
10.1111/j.1753-9137.2012.01127.x,https://academic.oup.com/ccc/article/5/3/463/4054452,2012,Demonizing “Mean Girls” in the News: Was Phoebe Prince “Bullied to Death?”,"Communication, Culture and Critique",2012-08-09,Emily Ryalls,Emily,Ryalls,1.0,1.0,"1 Department of Communication, University of South Florida, Tampa, FL, 33620, USA"
10.1111/j.1753-9137.2012.01135.x,https://academic.oup.com/ccc/article/5/2/127/4054323,2012,Sustainable Food and Agriculture: Stakeholder's Frames,"Communication, Culture and Critique",2012-05-16,Baldwin Van Gorp,Baldwin,Gorp,2.0,1.0,"1 Institute for Media Studies, KU Leuven, 3000 Leuven, Belgium"
10.1111/j.1753-9137.2012.01135.x,https://academic.oup.com/ccc/article/5/2/127/4054323,2012,Sustainable Food and Agriculture: Stakeholder's Frames,"Communication, Culture and Critique",2012-05-16,Margot J. van der Goot,Margot,Goot,2.0,2.0,"2 Amsterdam School of Communication Research (ASCoR), University of Amsterdam, 1012 CX Amsterdam, The Netherlands"
10.1111/j.1753-9137.2012.01131.x,https://academic.oup.com/ccc/article/5/2/149/4054371,2012,From the Zapatistas to Indymedia: Dialectics and Orthodoxy in Contemporary Social Movements,"Communication, Culture and Critique",2012-05-16,Todd Wolfson,Todd,Wolfson,1.0,1.0,"1 Department of Journalism and Media Studies, Rutgers University, New Brunswick, NJ 08901, USA"
10.1111/j.1753-9137.2012.01125.x,https://academic.oup.com/ccc/article/5/2/171/4054419,2012,Community/Common: Jean-Luc Nancy and Antonio Negri on Collective Potentialities,"Communication, Culture and Critique",2012-05-16,Helen Morgan Parmett,Helen,Parmett,1.0,1.0,"1 Department of Communication Studies, University of Minnesota, Minneapolis, MN 55455, USA"
10.1111/j.1753-9137.2012.01123.x,https://academic.oup.com/ccc/article/5/2/191/4054440,2012,Mapping Text–Visual Frames of Sub-Saharan Africa in the News: A Comparison of Online News Reports from Al Jazeera and British Broadcasting Corporation Websites,"Communication, Culture and Critique",2012-05-16,Mastewal Adane Mellese,Mastewal,Mellese,2.0,1.0,"1 Research Center, Visual Communication &amp; Expertise (SHSS), Jacobs University Bremen, Bremen, Germany"
10.1111/j.1753-9137.2012.01123.x,https://academic.oup.com/ccc/article/5/2/191/4054440,2012,Mapping Text–Visual Frames of Sub-Saharan Africa in the News: A Comparison of Online News Reports from Al Jazeera and British Broadcasting Corporation Websites,"Communication, Culture and Critique",2012-05-16,Marion G. Müller,Marion,Müller,2.0,2.0,"1 Research Center, Visual Communication &amp; Expertise (SHSS), Jacobs University Bremen, Bremen, Germany"
10.1111/j.1753-9137.2012.01129.x,https://academic.oup.com/ccc/article/5/2/230/4054457,2012,Organizing Resistance on the Internet: The Case of the International Campaign for Justice in Bhopal,"Communication, Culture and Critique",2012-05-16,Mahuya Pal,Mahuya,Pal,2.0,1.0,"1 Department of Communication, University of South Florida, Tampa, FL 33620, USA"
10.1111/j.1753-9137.2012.01129.x,https://academic.oup.com/ccc/article/5/2/230/4054457,2012,Organizing Resistance on the Internet: The Case of the International Campaign for Justice in Bhopal,"Communication, Culture and Critique",2012-05-16,Mohan J. Dutta,Mohan,Dutta,2.0,2.0,"2 Department of Communications and New Media, National University of Singapore, Singapore 117416"
10.1111/j.1753-9137.2012.01133.x,https://academic.oup.com/ccc/article/5/2/252/4054461,2012,"Mystery, Ethnicity, and the Ideal Victim: Phillip Walsham's Death","Communication, Culture and Critique",2012-05-16,Greg Stratton,Greg,Stratton,1.0,1.0,"1 Faculty of Education, Monash University, Melbourne, 3800, Australia   2 School of Law and Justice, Edith Cowan University, Perth, 6027, Australia"
10.1111/j.1753-9137.2012.01134.x,https://academic.oup.com/ccc/article/5/2/273/4054487,2012,The Ritual Function of the Press in Alfred Hitchcock's Movies,"Communication, Culture and Critique",2012-05-16,Sandrine Boudana,Sandrine,Boudana,1.0,1.0,"1 Department of Media, Culture and Communication, New York University, New York, NY 10003, USA"
10.1111/j.1753-9137.2012.01126.x,https://academic.oup.com/ccc/article/5/2/295/4054532,2012,The Housewives' Guide to Better Living: Promoting Consumption on Bravo's The Real Housewives,"Communication, Culture and Critique",2012-05-16,Nicole B. Cox,Nicole,Cox,2.0,1.0,"1 School of Communication, Florida State University, Tallahassee, FL 32306-2664, USA"
10.1111/j.1753-9137.2012.01126.x,https://academic.oup.com/ccc/article/5/2/295/4054532,2012,The Housewives' Guide to Better Living: Promoting Consumption on Bravo's The Real Housewives,"Communication, Culture and Critique",2012-05-16,Jennifer M. Proffitt,Jennifer,Proffitt,2.0,2.0,"1 School of Communication, Florida State University, Tallahassee, FL 32306-2664, USA"
10.1111/j.1753-9137.2012.01115.x,https://academic.oup.com/ccc/article/5/1/1/4055761,2012,Virtual Materiality: Collectors and Collection in the Brazilian Music Blogosphere,"Communication, Culture and Critique",2012-02-09,Lindsay Fullerton,Lindsay,Fullerton,2.0,1.0,"1 Department of Media, Technology and Society, Northwestern University, Evanston, IL 60208, USA"
10.1111/j.1753-9137.2012.01115.x,https://academic.oup.com/ccc/article/5/1/1/4055761,2012,Virtual Materiality: Collectors and Collection in the Brazilian Music Blogosphere,"Communication, Culture and Critique",2012-02-09,Matthew Rarey,Matthew,Rarey,2.0,2.0,"2 Department of Art History, University of Wisconsin - Madison, Madison, WI 53706, USA"
10.1111/j.1753-9137.2011.01118.x,https://academic.oup.com/ccc/article/5/1/20/4054286,2012,Me at My Best: Therapeutic Ideals in Norwegian Women's Magazines,"Communication, Culture and Critique",2012-02-09,Ole Jacob Madsen,Ole,Madsen,2.0,1.0,"1 Centre for the Study of the Sciences and the Humanities, University of Bergen, Bergen, Norway"
10.1111/j.1753-9137.2011.01118.x,https://academic.oup.com/ccc/article/5/1/20/4054286,2012,Me at My Best: Therapeutic Ideals in Norwegian Women's Magazines,"Communication, Culture and Critique",2012-02-09,Brita Ytre-Arne,Brita,Ytre-Arne,2.0,2.0,"2 Department of Information Science and Media Studies, University of Bergen, Bergen, Norway"
10.1111/j.1753-9137.2011.01116.x,https://academic.oup.com/ccc/article/5/1/38/4054316,2012,Activist Journalism: Using Digital Technologies and Undermining Structures,"Communication, Culture and Critique",2012-02-09,Tamar Ashuri,Tamar,Ashuri,1.0,1.0,"1 Department of Communication Studies, Ben-Gurion University, Beer-Sheva, Israel   2 School of Communication, Sapir College, D.N. Hof Ashkelon, Israel"
10.1111/j.1753-9137.2012.01119.x,https://academic.oup.com/ccc/article/5/1/57/4054338,2012,Addressing Environmental Racism through Storytelling: Toward an Environmental Justice Narrative Framework,"Communication, Culture and Critique",2012-02-09,Elizabeth Dickinson,Elizabeth,Dickinson,1.0,1.0,"1 Communication Department, Salem College, Winston-Salem, NC 27101, USA"
10.1111/j.1753-9137.2011.01117.x,https://academic.oup.com/ccc/article/5/1/75/4054357,2012,Assimilationism vs. Multiculturalism: U.S. Identity and Media Representations of British Muslims over a 12-Year Span,"Communication, Culture and Critique",2012-02-09,David Greenberg,David,Greenberg,2.0,1.0,"1 Lady Margaret Hall, University of Oxford, Oxford, UK"
10.1111/j.1753-9137.2011.01117.x,https://academic.oup.com/ccc/article/5/1/75/4054357,2012,Assimilationism vs. Multiculturalism: U.S. Identity and Media Representations of British Muslims over a 12-Year Span,"Communication, Culture and Critique",2012-02-09,Galina Miazhevich,Galina,Miazhevich,2.0,2.0,"2 Rothermere American Institute, University of Oxford, Oxford, UK"
10.1111/j.1753-9137.2011.01120.x,https://academic.oup.com/ccc/article/5/1/99/4054400,2012,Televised Media Performance for Hiv/Aids Sufferers in Africa: Distance Reduction and National Community in Two Danish Fundraising Shows,"Communication, Culture and Critique",2012-02-09,Thomas Olesen,Thomas,Olesen,1.0,1.0,"1 Department of Political Science, Aarhus University, Aarhus, Denmark"
10.1111/j.1753-9137.2011.01121.x,https://academic.oup.com/ccc/article/5/1/120/4054416,2012,The Price of Motherhood: Feminism and Cultural Bias,"Communication, Culture and Critique",2012-02-09,Andrea L. Press,Andrea,Press,1.0,1.0,"1 Department of Media Studies, University of Virginia, Charlottesville, VA 22904-4866, USA"
10.1111/j.1753-9137.2011.01109.x,https://academic.oup.com/ccc/article/4/4/333/4054270,2011,"Mapping Injustice: The World is Witness, Place-Framing, and the Politics of Viewing on Google Earth","Communication, Culture and Critique",2011-11-28,Joshua P. Ewalt,Joshua,Ewalt,1.0,1.0,"1 Department of Communication Studies, University of Nebraska, Lincoln, NE 68588-0329, USA"
10.1111/j.1753-9137.2011.01112.x,https://academic.oup.com/ccc/article/4/4/361/4055775,2011,Transnational Communications in Action: A Critical Praxis,"Communication, Culture and Critique",2011-11-28,M. I. Franklin,I.,Franklin,2.0,1.0,"1 Goldsmiths, Department of Media and Communications, University of London, New Cross, London SE14 6NW, United Kingdom"
10.1111/j.1753-9137.2011.01112.x,https://academic.oup.com/ccc/article/4/4/361/4055775,2011,Transnational Communications in Action: A Critical Praxis,"Communication, Culture and Critique",2011-11-28,Kenton T. Wilkinson,Kenton,Wilkinson,2.0,2.0,"2 College of Mass Communications, Texas Tech University, Lubbock, TX 79409-3082, USA"
10.1111/j.1753-9137.2011.01113.x,https://academic.oup.com/ccc/article/4/4/382/4055777,2011,Journalism Behind Bars: The Louisiana State Penitentiary's Angolite Magazine,"Communication, Culture and Critique",2011-11-28,Kalen M. A. Churcher,Kalen,Churcher,1.0,1.0,"1 Communication Studies, Dunleavy Hall, Niagara University, New York, NY 14109, USA"
10.1111/j.1753-9137.2011.01108.x,https://academic.oup.com/ccc/article/4/4/401/4054307,2011,TV Everywhere? The Old Spatial Politics of New Media,"Communication, Culture and Critique",2011-11-28,Daniel Faltesek,Daniel,Faltesek,1.0,1.0,"1 Department of Communication Studies, University of Iowa, Iowa, IA 52246, USA"
10.1111/j.1753-9137.2011.01110.x,https://academic.oup.com/ccc/article/4/4/355/4054290,2011,Building a Feminist Trajectory,"Communication, Culture and Critique",2011-11-28,Angharad N. Valdivia,Angharad,Valdivia,1.0,1.0,"1 Department of Media and Cinema Studies, Institute of Communications Research, University of Illinois, Urbana, IL 61801, USA"
10.1111/j.1753-9137.2011.01111.x,https://academic.oup.com/ccc/article/4/4/419/4054324,2011,Book Review,"Communication, Culture and Critique",2011-11-28,Igor Ristic,Igor,Ristic,1.0,1.0,1 Northern Kentucky University
10.1111/j.1753-9137.2011.01114.x,https://academic.oup.com/ccc/article/4/4/422/4054325,Erratum,"Communication, Culture and Critique",2011-11-28,,,,,,,
10.1111/j.1753-9137.2011.01101.x,https://academic.oup.com/ccc/article/4/3/209/4054268,2011,"Systematic Monitoring as a Dissident Activist Strategy: Palestine Media Watch and U.S. News Media, 2000–2004","Communication, Culture and Critique",2011-08-11,Robert L. Handley,Robert,Handley,1.0,1.0,"1 Department of Media, Film, and Journalism Studies, University of Denver, Denver, CO 80208, USA"
10.1111/j.1753-9137.2011.01107.x,https://academic.oup.com/ccc/article/4/3/229/4054304,2011,"Media, Militarization, and Human Rights: Comparing Media Reform in the Philippines and Burma","Communication, Culture and Critique",2011-08-11,Lisa Brooten,Lisa,Brooten,1.0,1.0,"1 College of Mass Communication and Media Arts, Southern Illinois University–Carbondale, Carbondale, IL 62901, USA"
10.1111/j.1753-9137.2011.01105.x,https://academic.oup.com/ccc/article/4/3/250/4054334,2011,Community Media and the Rearticulation of State–Civil Society Relations in Venezuela,"Communication, Culture and Critique",2011-08-11,Martha Fuentes-Bautista,Martha,Fuentes-Bautista,2.0,1.0,"1 Department of Communication, University of Massachusetts Amherst, Amherst, MA 01003-9278, USA"
10.1111/j.1753-9137.2011.01105.x,https://academic.oup.com/ccc/article/4/3/250/4054334,2011,Community Media and the Rearticulation of State–Civil Society Relations in Venezuela,"Communication, Culture and Critique",2011-08-11,Gisela C. Gil-Egui,Gisela,Gil-Egui,2.0,2.0,"2 Department of Communication, Fairfield University, Fairfield, CT 06824, USA"
10.1111/j.1753-9137.2011.01104.x,https://academic.oup.com/ccc/article/4/3/275/4054366,2011,Creating New Subjectivities: The Resistant Tactics of the Dislocated People in China's Real Estate Development,"Communication, Culture and Critique",2011-08-11,Yu Shi,Yu,Shi,1.0,1.0,"1 School of Humanities, Penn State University-Harrisburg, Middletown, PA 17057, USA"
10.1111/j.1753-9137.2011.01103.x,https://academic.oup.com/ccc/article/4/3/296/4054377,2011,Reflexivity in Television Depictions of Media Industries: Peeking Behind the Gilt Curtain,"Communication, Culture and Critique",2011-08-11,Brooke E. Duffy,Brooke,Duffy,3.0,1.0,"1 Temple University, School of Communications and Theater, Philadelphia, PA 19122, USA"
10.1111/j.1753-9137.2011.01103.x,https://academic.oup.com/ccc/article/4/3/296/4054377,2011,Reflexivity in Television Depictions of Media Industries: Peeking Behind the Gilt Curtain,"Communication, Culture and Critique",2011-08-11,Tara Liss-Mariño,Tara,Liss-Mariño,3.0,2.0,"2 The Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA"
10.1111/j.1753-9137.2011.01103.x,https://academic.oup.com/ccc/article/4/3/296/4054377,2011,Reflexivity in Television Depictions of Media Industries: Peeking Behind the Gilt Curtain,"Communication, Culture and Critique",2011-08-11,Katherine Sender,Katherine,Sender,3.0,3.0,"2 The Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA"
10.1111/j.1753-9137.2011.01106.x,https://academic.oup.com/ccc/article/4/3/314/4054392,2011,Negotiating Adaptation: Perceptions of Culture and Communication Among Cultural Sojourners,"Communication, Culture and Critique",2011-08-11,Clark Callahan,Clark,Callahan,1.0,1.0,"1 Department of Communications, Brigham Young University, Provo, UT, USA"
10.1111/j.1753-9137.2011.01102.x,https://academic.oup.com/ccc/article/4/2/121/4054259,Editorial,"Communication, Culture and Critique",2011-05-29,,,,,,,
10.1111/j.1753-9137.2011.01098.x,https://academic.oup.com/ccc/article/4/2/122/4054261,2011,"Women (Not) Watching Women: Leisure Time, Television, and Implications for Televised Coverage of Women's Sports","Communication, Culture and Critique",2011-05-29,Erin Whiteside,Erin,Whiteside,2.0,1.0,"1 School of Journalism and Electronic Media, University of Tennessee, Knoxville, TN 37996, USA"
10.1111/j.1753-9137.2011.01098.x,https://academic.oup.com/ccc/article/4/2/122/4054261,2011,"Women (Not) Watching Women: Leisure Time, Television, and Implications for Televised Coverage of Women's Sports","Communication, Culture and Critique",2011-05-29,Marie Hardin,Marie,Hardin,2.0,2.0,"2 College of Communications, Penn State University, University Park, PA 16802, USA"
10.1111/j.1753-9137.2011.01099.x,https://academic.oup.com/ccc/article/4/2/144/4054293,2011,Belonging to the Network Society: Social Media and the Production of a New Global Middle Class,"Communication, Culture and Critique",2011-05-29,Erika Polson,Erika,Polson,1.0,1.0,"1 University of Denver, Denver, CO 80208, USA"
10.1111/j.1753-9137.2011.01097.x,https://academic.oup.com/ccc/article/4/2/164/4054340,2011,"Chinese Peasants in the Process of Economic Reform: An Analysis of New York Times's and Washington Post's Opinion Discourses, 1981–2008","Communication, Culture and Critique",2011-05-29,Francis L. F. Lee,Francis,Lee,3.0,1.0,"1 School of Journalism and Communication, Chinese University of Hong Kong, Shatin, NT, Hong Kong"
10.1111/j.1753-9137.2011.01097.x,https://academic.oup.com/ccc/article/4/2/164/4054340,2011,"Chinese Peasants in the Process of Economic Reform: An Analysis of New York Times's and Washington Post's Opinion Discourses, 1981–2008","Communication, Culture and Critique",2011-05-29,Chin-Chuan Lee,Chin-Chuan,Lee,3.0,2.0,"2 Department of Media and Communication, City University of Hong Kong, Hong Kong"
10.1111/j.1753-9137.2011.01097.x,https://academic.oup.com/ccc/article/4/2/164/4054340,2011,"Chinese Peasants in the Process of Economic Reform: An Analysis of New York Times's and Washington Post's Opinion Discourses, 1981–2008","Communication, Culture and Critique",2011-05-29,Nina Luzhou Li,Nina,Li,3.0,3.0,"3 Department of Communication at the University of Illinois, Urbana-Champaign, Urbana-Champaign, IL, 61820, USA"
10.1111/j.1753-9137.2011.01096.x,https://academic.oup.com/ccc/article/4/2/184/4054352,2011,Viewing Identity: Second-Generation Korean American Ethnic Identification and the Reception of Korean Transnational Films,"Communication, Culture and Critique",2011-05-29,David C. Oh,David,Oh,1.0,1.0,"1 Department of Communication Studies, University of Rhode Island, Kingston, RI 02881, USA"
10.1111/j.1753-9137.2011.01100.x,https://academic.oup.com/ccc/article/4/2/205/4054391,2011,Book Review,"Communication, Culture and Critique",2011-05-29,Yahui Zhang,Yahui,Zhang,1.0,1.0,1 Wayland Baptist University
10.1111/j.1753-9137.2010.01089.x,https://academic.oup.com/ccc/article/4/1/1/3952761,2011,“Their Deeds are the Deeds of Zimri; but They Expect a Reward Like Phineas”: Neoliberal and Multicultural Discourses in the Development of Israeli DTT Policy,"Communication, Culture and Critique",2011-02-01,Roei Davidson,Roei,Davidson,2.0,1.0,"1 Department of Communication, University of Haifa, Mount Carmel, Haifa 31905, Israel"
10.1111/j.1753-9137.2010.01089.x,https://academic.oup.com/ccc/article/4/1/1/3952761,2011,“Their Deeds are the Deeds of Zimri; but They Expect a Reward Like Phineas”: Neoliberal and Multicultural Discourses in the Development of Israeli DTT Policy,"Communication, Culture and Critique",2011-02-01,Amit M. Schejter,Amit,Schejter,2.0,2.0,"2 College of Communications, Pennsylvania State University, University Park, Pennsylvania 16802-5101, USA"
10.1111/j.1753-9137.2010.01091.x,https://academic.oup.com/ccc/article/4/1/31/3952766,2011,“I Don't Want to Pay for What I Don't Watch”: The Cultural Politics of à la Carte Cable Television and the Cultural Life of Communication Policy,"Communication, Culture and Critique",2011-02-01,Josh Heuman,Josh,Heuman,1.0,1.0,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA"
10.1111/j.1753-9137.2010.01093.x,https://academic.oup.com/ccc/article/4/1/56/3952769,2011,“Hope Is Finally Making a Comeback”: First Lady Reframed,"Communication, Culture and Critique",2011-02-01,Ralina L. Joseph,Ralina,Joseph,1.0,1.0,"1 Department of Communication, University of Washington, Seattle, WA 98195, USA"
10.1111/j.1753-9137.2010.01094.x,https://academic.oup.com/ccc/article/4/1/78/3952770,2011,"KEVIN07: Cool Politics, Consumer Citizenship, and the Specter of “Americanization” in Australia","Communication, Culture and Critique",2011-02-01,Joel Penney,Joel,Penney,1.0,1.0,"1 The Annenberg School for Communication, The University of Pennsylvania, Philadelphia, PA 19104, USA"
10.1111/j.1753-9137.2010.01095.x,https://academic.oup.com/ccc/article/4/1/97/3952773,2011,"Between Support and Confrontation: Civic Society, Media Reform, and Populism in Latin America","Communication, Culture and Critique",2011-02-01,Silvio Waisbord,Silvio,Waisbord,1.0,1.0,"1 School of Media and Public Affairs, George Washington University, Washington, DC 20052, USA"
10.1111/j.1753-9137.2010.01090.x,https://academic.oup.com/ccc/article/4/1/23/3952764,2011,"Barack Obama, the Tea Party, and the Threat of Race: On Racial Neoliberalism and Born Again Racism","Communication, Culture and Critique",2011-02-01,Darrel Enck-Wanzer,Darrel,Enck-Wanzer,1.0,1.0,"1 Department of Communication Studies, University of North Texas, Denton, TX 76203-5268, USA"
10.1111/j.1753-9137.2010.01092.x,https://academic.oup.com/ccc/article/4/1/118/3952778,2011,"Review: Gay Identity, New Storytelling, and the Media","Communication, Culture and Critique",2011-02-01,Aymar Jean Christian,Aymar,Christian,1.0,1.0,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA"
10.1111/j.1753-9137.2010.01080.x,https://academic.oup.com/ccc/article/3/4/465/4067428,2010,Editorial,"Communication, Culture and Critique",2010-11-17,Karen Ross,Karen,Ross,1.0,1.0,1 Professor of Media and Public Communication Department of Communication and Media University of Liverpool
10.1111/j.1753-9137.2010.01081.x,https://academic.oup.com/ccc/article/3/4/466/4067430,2010,"American Gun Culture, School Shootings, and a “Frontier Mentality”: An Ideological Analysis of British Editorial Pages in the Decade After Columbine","Communication, Culture and Critique",2010-11-17,Ruth DeFoster,Ruth,DeFoster,1.0,1.0,"1 School of Journalism and Mass Communication, University of Minnesota, Minneapolis, MN 55455, USA"
10.1111/j.1753-9137.2010.01082.x,https://academic.oup.com/ccc/article/3/4/485/4067439,2010,Amplifications of Deviance Surrounding Illicit Drug Use: Conceptualizing a Role for Film,"Communication, Culture and Critique",2010-11-17,Bryan E. Denham,Bryan,Denham,1.0,1.0,"1 Department of Communication Studies, Clemson University, Clemson, SC 29634, USA"
10.1111/j.1753-9137.2010.01083.x,https://academic.oup.com/ccc/article/3/4/503/4067450,2010,Locational Privacy in Public Spaces: Media Discourses on Location-Aware Mobile Technologies,"Communication, Culture and Critique",2010-11-17,Adriana de Souza e Silva,Adriana,Silva,2.0,1.0,"1 Digital Media and Mobile Communication Research Group, IT University of Copenhagen, Copenhagen S, 2300 Denmark   2 Department of Communication, North Carolina State University, Raleigh, NC 27695, USA"
10.1111/j.1753-9137.2010.01083.x,https://academic.oup.com/ccc/article/3/4/503/4067450,2010,Locational Privacy in Public Spaces: Media Discourses on Location-Aware Mobile Technologies,"Communication, Culture and Critique",2010-11-17,Jordan Frith,Jordan,Frith,2.0,2.0,"2 Department of Communication, North Carolina State University, Raleigh, NC 27695, USA"
10.1111/j.1753-9137.2010.01084.x,https://academic.oup.com/ccc/article/3/4/526/4067454,2010,“What it Means to Be a Man”: Examining Hegemonic Masculinity in Two and a Half Men,"Communication, Culture and Critique",2010-11-17,Elizabeth Fish Hatfield,Elizabeth,Hatfield,1.0,1.0,"1 Department of Communication, Texas A&amp;M University, College Station, TX 77843, USA"
10.1111/j.1753-9137.2010.01085.x,https://academic.oup.com/ccc/article/3/4/549/4067455,2010,Me(di)a Culpa?: The “Missing White Woman Syndrome” and Media Self-Critique,"Communication, Culture and Critique",2010-11-17,Carol M. Liebler,Carol,Liebler,1.0,1.0,"1 S. I. Newhouse School of Public Communications, Syracuse University, Syracuse, NY 13244, USA"
10.1111/j.1753-9137.2010.01086.x,https://academic.oup.com/ccc/article/3/4/566/4067456,2010,Giving People a Voice: On the Critical Role of the Interview in the History of Audience Research,"Communication, Culture and Critique",2010-11-17,Sonia Livingstone,Sonia,Livingstone,1.0,1.0,"1 Department of Media and Communications, London School of Economics and Political Science, London WC2A 2AE, UK"
10.1111/j.1753-9137.2010.01087.x,https://academic.oup.com/ccc/article/3/4/572/4067460,2010,Organizational Colonization and Silencing in the Indian Media With the Launch of the World's Cheapest Car,"Communication, Culture and Critique",2010-11-17,Rahul Mitra,Rahul,Mitra,1.0,1.0,"1 Department of Communication, Purdue University, West Lafayette, IN 47907-2098, USA"
10.1111/j.1753-9137.2010.01088.x,https://academic.oup.com/ccc/article/3/4/607/4067462,List of Reviewers,"Communication, Culture and Critique",2010-11-17,,,,,,,
10.1111/j.1753-9137.2010.01072.x,https://academic.oup.com/ccc/article/3/3/291/4067391,2010,"First Impressions of Sarah Palin: Pit Bulls, Politics, Gender Performance, and a Discursive Media (Re)contextualization","Communication, Culture and Critique",2010-08-24,Dustin Harp,Dustin,Harp,3.0,1.0,"1 School of Journalism, University of Texas at Austin, Austin, TX 78712, USA"
10.1111/j.1753-9137.2010.01072.x,https://academic.oup.com/ccc/article/3/3/291/4067391,2010,"First Impressions of Sarah Palin: Pit Bulls, Politics, Gender Performance, and a Discursive Media (Re)contextualization","Communication, Culture and Critique",2010-08-24,Jaime Loke,Jaime,Loke,3.0,2.0,"1 School of Journalism, University of Texas at Austin, Austin, TX 78712, USA"
10.1111/j.1753-9137.2010.01072.x,https://academic.oup.com/ccc/article/3/3/291/4067391,2010,"First Impressions of Sarah Palin: Pit Bulls, Politics, Gender Performance, and a Discursive Media (Re)contextualization","Communication, Culture and Critique",2010-08-24,Ingrid Bachmann,Ingrid,Bachmann,3.0,3.0,"1 School of Journalism, University of Texas at Austin, Austin, TX 78712, USA"
10.1111/j.1753-9137.2010.01073.x,https://academic.oup.com/ccc/article/3/3/310/4067399,2010,The Role of Indigenous Peoples in Guatemalan Political Advertisements: An Ethnographic Content Analysis,"Communication, Culture and Critique",2010-08-24,Colleen Connolly-Ahern,Colleen,Connolly-Ahern,2.0,1.0,"1 Advertising and Public Relations College of Communications, Penn State University, State College, PA 16802, USA"
10.1111/j.1753-9137.2010.01073.x,https://academic.oup.com/ccc/article/3/3/310/4067399,2010,The Role of Indigenous Peoples in Guatemalan Political Advertisements: An Ethnographic Content Analysis,"Communication, Culture and Critique",2010-08-24,Antoni Castells i Talens,Antoni,Talens,2.0,2.0,"2 Centro de Estudios de la Cultura y la Comunicación, Universidad Veracruzana, Xalapa, Veracruz, Mexico"
10.1111/j.1753-9137.2010.01074.x,https://academic.oup.com/ccc/article/3/3/334/4067417,2010,Contesting National Identity During Crisis: The Use of Patriotism in Israeli Advertisements,"Communication, Culture and Critique",2010-08-24,Anat First,Anat,First,2.0,1.0,"1 School of Communication, Netanya Academic College, Netanya, Israel"
10.1111/j.1753-9137.2010.01074.x,https://academic.oup.com/ccc/article/3/3/334/4067417,2010,Contesting National Identity During Crisis: The Use of Patriotism in Israeli Advertisements,"Communication, Culture and Critique",2010-08-24,Eli Avraham,Eli,Avraham,2.0,2.0,"2 Department of Communication, University of Haifa, Haifa, Israel"
10.1111/j.1753-9137.2010.01075.x,https://academic.oup.com/ccc/article/3/3/352/4067425,2010,Camp 2.0: A Queer Performance of the Personal,"Communication, Culture and Critique",2010-08-24,Aymar Jean Christian,Aymar,Christian,1.0,1.0,"1 Department of Communication, University of Pennsylvania, Philadelphia, PA 19104, USA"
10.1111/j.1753-9137.2010.01076.x,https://academic.oup.com/ccc/article/3/3/377/4067438,2010,Communicating Critique: Toward a Conceptualization of Journalistic Criticism,"Communication, Culture and Critique",2010-08-24,Motti Neiger,Motti,Neiger,3.0,1.0,"1 Netanya Academic College, School of Communication, Netanya 42365, Israel"
10.1111/j.1753-9137.2010.01076.x,https://academic.oup.com/ccc/article/3/3/377/4067438,2010,Communicating Critique: Toward a Conceptualization of Journalistic Criticism,"Communication, Culture and Critique",2010-08-24,Eyal Zandberg,Eyal,Zandberg,3.0,2.0,"1 Netanya Academic College, School of Communication, Netanya 42365, Israel"
10.1111/j.1753-9137.2010.01076.x,https://academic.oup.com/ccc/article/3/3/377/4067438,2010,Communicating Critique: Toward a Conceptualization of Journalistic Criticism,"Communication, Culture and Critique",2010-08-24,Oren Meyers,Oren,Meyers,3.0,3.0,"2 University of Haifa, Department of Communication, Haifa, 31905, Israel"
10.1111/j.1753-9137.2010.01077.x,https://academic.oup.com/ccc/article/3/3/396/4067444,2010,Missing the Joke: A Reception Analysis of Satirical Texts,"Communication, Culture and Critique",2010-08-24,Ann Johnson,Ann,Johnson,3.0,1.0,"1 Department of Communication, California State University Long Beach, Long Beach, CA, USA"
10.1111/j.1753-9137.2010.01077.x,https://academic.oup.com/ccc/article/3/3/396/4067444,2010,Missing the Joke: A Reception Analysis of Satirical Texts,"Communication, Culture and Critique",2010-08-24,Esteban del Rio,Esteban,Rio,3.0,2.0,"2 Department of Communication Studies, University of San Diego, San Diego, CA, USA"
