doi,url,year,title,paperType,journal,datePublished,keywords
10.1111/cccr.12133,https://academic.oup.com/ccc/article/9/1/107/3979304,2016,Representation of China and the United States in Africa in Online Global News,ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"China—Africa, U.S. Military, Imperialism, Media Representation, Online Global News, Africom, Political Economy, Christian Fundamentalism."
10.1111/cccr.12129,https://academic.oup.com/ccc/article/9/1/126/3979314,2016,Chinese Multinationals in the Ethiopian Telecommunications Sector,ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"China, Ethiopia, Huawei, Critical Political Economy, Surveillance, Telecommunications, Zte."
10.1111/cccr.12136,https://academic.oup.com/ccc/article/9/1/148/3979328,2016,"Development from the Margins? Mobile Technologies, Transnational Mobilities, and Livelihood Practices among Ghanaian Women Traders",ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,"Gender, Postcolonial Feminism, Mobile Phone, Women Traders, Globalization, Development, Transnational Trade, Ghana-China."
10.1111/cccr.12135,https://academic.oup.com/ccc/article/9/1/169/3979339,2016,Commentary: From Media Activism to Academia,ScholarlyArticle,"Communication, Culture and Critique",2016-02-18,
10.1111/cccr.12099,https://academic.oup.com/ccc/article/8/4/505/3979278,2015,Quvenzhané and the Comedians: Black Girlhood and Sexuality at the “Edge” of Mediated Humor,ScholarlyArticle,"Communication, Culture and Critique",2015-03-17,"Quvenzhané Wallis, Black Girls, Sexualization, Intersectionality, Comedy, The Onion."
10.1111/cccr.12093,https://academic.oup.com/ccc/article/8/4/522/3979287,2015,"“Because I'm Blasian”: Tiger Woods, Scandal, and Protecting the Blasian Brand",ScholarlyArticle,"Communication, Culture and Critique",2015-02-24,"Critical Mixed-Race, Representation, Popular Culture, Black, Asian, Branding."
10.1111/cccr.12098,https://academic.oup.com/ccc/article/8/4/540/3979293,2015,The Politics of Racism: Constructions of African Immigrants in China on ChinaSMACK†,ScholarlyArticle,"Communication, Culture and Critique",2015-05-09,"China, Netizens, African, Racism, Political Resistance, Power, Social Organizing."
10.1111/cccr.12095,https://academic.oup.com/ccc/article/8/4/557/3979298,2015,“Others among Their Own People”: The Social Construction of Ethiopian Immigrants in the Israeli National Press,ScholarlyArticle,"Communication, Culture and Critique",2015-02-24,"Ethiopian Jews, Postcolonial Theory, Representation of Minorities, National Press in Israel."
10.1111/cccr.12100,https://academic.oup.com/ccc/article/8/4/576/3979310,2015,"From Gray Panther to National Nanny: The Kidvid Crusade and the Eclipse of the U.S. Federal Trade Commission, 1977–1980",ScholarlyArticle,"Communication, Culture and Critique",2015-03-18,"Children's Advertising, Neoliberalism, Hegemony, U.S. Media Policy History, Media Activism, Postwar Media Policy, Advertising Policy, Federal Trade Commission, Kidvid, Action for Children's Television."
10.1111/cccr.12105,https://academic.oup.com/ccc/article/8/4/594/3979312,2015,A Shield to Legitimize Virtually Any Content: Tracking the Video Game Lobby's Political Economic Power,ScholarlyArticle,"Communication, Culture and Critique",2015-03-25,"Video Game Industry, Video Game Regulation, Lobbying, Entertainment Software Association, Media Violence, Political Economy."
10.1111/cccr.12102,https://academic.oup.com/ccc/article/8/4/613/3979319,2015,Soap Operas and Artistic Legitimation: The Role of Critical Commentary,ScholarlyArticle,"Communication, Culture and Critique",2015-03-25,"Critics, Reviews, Soap Opera, Television, Artistic Legitimation."
10.1111/cccr.12115,https://academic.oup.com/ccc/article/8/4/632/3979325,2015,Gaming at the Edge: Sexuality and Gender at the Margins of Gamer Culture,ScholarlyArticle,"Communication, Culture and Critique",2015-11-17,
10.1111/cccr.12137,https://academic.oup.com/ccc/article/8/4/635/3979326,2015,Erratum,ScholarlyArticle,"Communication, Culture and Critique",2015-11-17,
10.1111/cccr.12085,https://academic.oup.com/ccc/article/8/3/335/3979277,2015,Postcolonial Globalized Communication and Rapping the Kufiyya,ScholarlyArticle,"Communication, Culture and Critique",2015-01-22,"Postcolonial, Globalization, Kufiyya, Communication, Palestine, Veil, Fashion, Terrorist."
10.1111/cccr.12088,https://academic.oup.com/ccc/article/8/3/356/3979288,2015,"A Nation of Immigrants and a Nation of Laws: Race, Multiculturalism, and Neoliberal Exception in Barack Obama's Immigration Discourse†",ScholarlyArticle,"Communication, Culture and Critique",2015-01-23,"Immigration, Neoliberalism, Barack Obama, Presidential Rhetoric, Race, Multiculturalism."
10.1111/cccr.12087,https://academic.oup.com/ccc/article/8/3/376/3979294,2015,"When Big Brother Uses Twitter, Too: Productive Forms of Policing and the Role of Media in the Seoul G20 Protests in South Korea",ScholarlyArticle,"Communication, Culture and Critique",2015-01-27,"New media/Social Movement, Activism Media, Global Communications."
10.1111/cccr.12090,https://academic.oup.com/ccc/article/8/3/395/3979300,2015,Culture Jam Pedagogy and Practice: Relocating Culture by Staying on One's Toes,ScholarlyArticle,"Communication, Culture and Critique",2015-01-29,"Culture Jamming, Pedagogy, Situationist International, Tourism and Media, New Media, Excorporation, Incorporation."
10.1111/cccr.12096,https://academic.oup.com/ccc/article/8/3/414/3979309,2015,“No Overly Suggestive Photos of Any Kind”: Content Management and the Policing of Self in Gay Digital Communities,ScholarlyArticle,"Communication, Culture and Critique",2015-02-24,"Platforms, Content Management, Social Media, Lgbt, Identity Politics, Media Policy."
10.1111/cccr.12089,https://academic.oup.com/ccc/article/8/3/433/3979317,2015,Hassan Nasrallah: The Cultivation of Image and Language in the Making of a Charismatic Leader,ScholarlyArticle,"Communication, Culture and Critique",2015-01-23,"Nasrallah, Hizbullah, Political Communication, Image of Presence, Moblization, Culture."
10.1111/cccr.12092,https://academic.oup.com/ccc/article/8/3/448/3979320,2015,Nuclear Power for Good: Articulations in Japan's Nuclear Power Hegemony,ScholarlyArticle,"Communication, Culture and Critique",2015-01-27,"Nuclear Power, Japan, Hegemony, Articulation, Discourse."
10.1111/cccr.12091,https://academic.oup.com/ccc/article/8/3/466/3979323,2015,Banking on Females: Bravo's Commodification of the Female Audience,ScholarlyArticle,"Communication, Culture and Critique",2015-01-23,"Feminist Political Economy, Reality Tv, Critical Studies, Commodification."
10.1111/cccr.12094,https://academic.oup.com/ccc/article/8/3/484/3979332,2015,"Publicity, News Content, and Cultural Debate: The Changing Coverage of Blockbuster Movies in Cultural Journalism",ScholarlyArticle,"Communication, Culture and Critique",2015-02-24,"Blockbusters, Celebrities, Cultural Journalism, Film Industry, Mediatization, Public Relations (PR), Press Coverage."
10.1111/cccr.12110,https://academic.oup.com/ccc/article/8/3/502/3979337,2015,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2015-08-18,
10.1111/cccr.12080,https://academic.oup.com/ccc/article/8/2/163/3979276,2015,"Celebrity as Celebration of Privatization in Global Development: A Critical Feminist Analysis of Oprah, Madonna, and Angelina",ScholarlyArticle,"Communication, Culture and Critique",2014-11-03,"Global Development, Celebrity Philanthropy, Feminist Discourse, Gender, Social Change."
10.1111/cccr.12079,https://academic.oup.com/ccc/article/8/2/182/3979279,2015,Distributed Activism: Domestic Violence and Feminist Media Infrastructure in the Fax Age,ScholarlyArticle,"Communication, Culture and Critique",2014-11-03,"Domestic Violence, Feminism, Distribution, Media Activism, Public Relations, Fax, Print Culture."
10.1111/cccr.12084,https://academic.oup.com/ccc/article/8/2/199/3979285,2015,Talking about Our Mother: Indigenous Videos on Nature and the Environment,ScholarlyArticle,"Communication, Culture and Critique",2014-12-27,"Indigenous Video, Participatory Video, Environment, Rhetorical Tools, Mother Earth, Communication for Social Change."
10.1111/cccr.12086,https://academic.oup.com/ccc/article/8/2/217/3979290,2015,Responding to Offending Images in the Digital Age: Censorious and Satirical Discourses in LGBT Media Activism,ScholarlyArticle,"Communication, Culture and Critique",2015-01-27,"Representation, New Media/New Social Movements, Gay, Lesbian and Queer Audiences, Digital Media Practice and Theory, Culture and Politics, Media Monitoring, Audiences and the Public Sphere, Activism Media."
10.1111/cccr.12077,https://academic.oup.com/ccc/article/8/2/235/3979295,2015,Communicating the Victim: Nongovernmental Organizations Advocacy Discourses for Roma Rights†,ScholarlyArticle,"Communication, Culture and Critique",2014-10-09,"Ethnicity, Roma/Gypsy, Advocacy Communication, Rights, Victimization, Ngo."
10.1111/cccr.12078,https://academic.oup.com/ccc/article/8/2/254/3979303,2015,"Power, Control, and the Margins in an HIV/AIDS Intervention: A Culture-Centered Interrogation of the “Avahan” Campaign Targeting Indian Truckers",ScholarlyArticle,"Communication, Culture and Critique",2014-10-13,"Communication for Development, Health Communication, Globalization."
10.1111/cccr.12081,https://academic.oup.com/ccc/article/8/2/273/3979306,2015,Paradigms of Media Power,ScholarlyArticle,"Communication, Culture and Critique",2014-12-23,"Power, Contradiction, Consensus, Chaos, Control, Political Economy, Pluralism, Paradigms of Media Power."
10.1111/cccr.12083,https://academic.oup.com/ccc/article/8/2/290/3979316,2015,Manele Music and the Discourse of Balkanism in Romania,ScholarlyArticle,"Communication, Culture and Critique",2014-12-23,"Representation, Popular Culture, Rhetoric, Ethnicity, Romania."
10.1111/cccr.12082,https://academic.oup.com/ccc/article/8/2/309/3979322,2015,Astrological TV: The Creation and Destruction of a Genre,ScholarlyArticle,"Communication, Culture and Critique",2014-12-26,"Broadcasting (Television), Genre, Media History, Public Understanding of Media Regulation, Regulation, Television Audiences, Television Code, Astrology."
10.1111/cccr.12097,https://academic.oup.com/ccc/article/8/2/327/3979329,2015,"Regimes of Posttruth, Postpolitics, and Attention Economies",ScholarlyArticle,"Communication, Culture and Critique",2015-02-24,"Truth, Attention Economy, Participatory Culture, Critical and Cultural Theory, Societies of Control, Big Data, Political Communication."
10.1111/cccr.12070,https://academic.oup.com/ccc/article/8/1/1/3979275,2015,The Virgin Mary With a Mobile Phone: Ideologies of Mothering and Technology Consumption in Philippine Television Advertisements,ScholarlyArticle,"Communication, Culture and Critique",2014-09-26,"Advertising, Gender, Mothering Ideology, Mobile Communication, Consumer Culture, Semiotic Analysis."
10.1111/cccr.12071,https://academic.oup.com/ccc/article/8/1/20/3979282,2015,Hard Kaur: Broadcasting the New Desi Woman,ScholarlyArticle,"Communication, Culture and Critique",2014-10-09,"Diaspora, South Asian Popular Culture, Gender, Race."
10.1111/cccr.12076,https://academic.oup.com/ccc/article/8/1/37/3979289,2015,Culture as Constitutive: An Exploration of Audience and Journalist Perceptions of Journalism in Samoa,ScholarlyArticle,"Communication, Culture and Critique",2014-10-09,"Culture, Journalism, Audience, Journalist, Hierarchy of Influences Model."
10.1111/cccr.12069,https://academic.oup.com/ccc/article/8/1/55/3979299,2015,Sports Television Reporters and the Negotiation of Fragmented Professional Identities,ScholarlyArticle,"Communication, Culture and Critique",2014-09-30,"Sport and Media, Sports Journalism, Identity, Regional Sports Networks, Television."
10.1111/cccr.12074,https://academic.oup.com/ccc/article/8/1/73/3979308,2015,Occupy Wall Street and Deliberative Decision-Making: Translating Theory to Practice,ScholarlyArticle,"Communication, Culture and Critique",2014-10-09,"Deliberation, Deliberative Democracy, Occupy Wall Street, Participatory Democracy, Social Movement, Political Participation."
10.1111/cccr.12075,https://academic.oup.com/ccc/article/8/1/90/3979311,2015,"Bank Shots: Dude Perfect, Corporatization, and Sporting [Hyper-]Reality",ScholarlyArticle,"Communication, Culture and Critique",2014-10-13,"Sport, Corporatization, Spectacle, Hyperreality, Trick Shots."
10.1111/cccr.12072,https://academic.oup.com/ccc/article/8/1/108/3979321,2015,“Ketchup Is the Auschwitz of Tomatoes”: Humor and the Collective Memory of Traumatic Events,ScholarlyArticle,"Communication, Culture and Critique",2014-10-09,"Collective Memory, Humor, Holocaust Commemoration, Cultural Trauma, Television Skits."
10.1111/cccr.12068,https://academic.oup.com/ccc/article/8/1/124/3979330,2015,Exploring the Alternative–Mainstream Dialectic: What “Alternative Media” Means to a Hybrid Audience*,ScholarlyArticle,"Communication, Culture and Critique",2014-09-26,"Alternative Media, Mainstream Media, Audience, Survey, Activism, Citizen Journalism, Hybridity, Culture Jamming."
10.1111/cccr.12073,https://academic.oup.com/ccc/article/8/1/144/3979338,2015,Identity Negotiation in Activist Participation,ScholarlyArticle,"Communication, Culture and Critique",2014-10-09,"Activism, Identity, Participation, Radical Politics, Social Media."
10.1111/cccr.12058,https://academic.oup.com/ccc/article/7/4/397/4054592,2014,Al-Jazeera and the Arab Uprisings: The Language of Images and a Medium's Stancetaking,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12017,https://academic.oup.com/ccc/article/7/4/415/4055742,2014,Community Media for Reconciliation: A Cypriot Case Study,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12057,https://academic.oup.com/ccc/article/7/4/435/4054612,2014,"The Rally to Restore Sanity, Prepoliticization, and the Future of Politics",ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12060,https://academic.oup.com/ccc/article/7/4/453/4054622,2014,"Bollywood Horror as an Uncanny Public Sphere: Genre Theories, Postcolonial Concepts, and the Insightful Audience",ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12061,https://academic.oup.com/ccc/article/7/4/472/4054649,2014,Justice and Dialogue in Japan's Top Press: Philosopher Michael Sandel as Cultural Authority†,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12062,https://academic.oup.com/ccc/article/7/4/487/4055745,2014,The Moroccan Media Field: An Analysis of Elite Hybridity in Television and Film Institutions,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12064,https://academic.oup.com/ccc/article/7/4/506/4054680,2014,"“We are Romanian, Not Roma”: Nation Branding and Postsocialist Discourses of Alterity†",ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12063,https://academic.oup.com/ccc/article/7/4/524/4054697,2014,"Multiculturalism or Euroculturalism? “Nomadism,” “Passing,” and “the West and the Rest” in German–Italian Solino",ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12066,https://academic.oup.com/ccc/article/7/4/541/4055747,2014,Shifting Signifiers of Otherness: The 2002 “DC Snipers” in the U.S. Press,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12059,https://academic.oup.com/ccc/article/7/4/559/4054720,2014,“News with a Kick”: A Model of Oppositional Reporting,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12023,https://academic.oup.com/ccc/article/7/4/578/4054729,2014,Hiding in Plain Sight: Reproducing Masculine Culture at a Video Game Studio,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12065,https://academic.oup.com/ccc/article/7/4/595/4054751,2014,"Creative Industries, Showbiz, and Sexualized Young Women: The Hong Kong Book Fair",ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12067,https://academic.oup.com/ccc/article/7/4/612/4054766,2014,Ecocultural Schizophrenia: Dialectical Environmental Discourses and Practices,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12051,https://academic.oup.com/ccc/article/7/3/267/4054570,2014,Refugee Status: Tracing the Global Flows of M.I.A.,ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12050,https://academic.oup.com/ccc/article/7/3/283/4054585,2014,Contending with Capitalism: Political Economic Analysis of Eco-Activism on Whale Wars,ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12052,https://academic.oup.com/ccc/article/7/3/303/4054604,2014,"Bridging the Political Deficit: Loss, Morality, and Agency in Films Addressing Climate Change",ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12055,https://academic.oup.com/ccc/article/7/3/320/4054618,2014,"Housing, Not Handcuffs: Homeless Misrecognition and “SafeGround Sacramento's” Homeless Activism",ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12053,https://academic.oup.com/ccc/article/7/3/338/4054633,2014,Sixteen Days of Glory: A Critical-Cultural Analysis of Bud Greenspan's Official Olympic Documentaries,ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12041,https://academic.oup.com/ccc/article/7/3/356/4054687,2014,"The “Guido” Situation: Minstrelsy, Parody, and Ethnic Performance on MTV's Jersey Shore",ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12054,https://academic.oup.com/ccc/article/7/3/371/4054700,2014,Intersectionality and Quare Theory: Fantasizing African American Male Same-Sex Relationships in Noah's Arc: Jumping the Broom,ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12056,https://academic.oup.com/ccc/article/7/3/390/4054736,2014,"Return of the Ridiculous, or Caricature as Political Cliché",ScholarlyArticle,"Communication, Culture and Critique",2014-05-21,
10.1111/cccr.12042,https://academic.oup.com/ccc/article/7/2/137/4054558,2014,"Not for Neda: Digital Media, (Citizen) Journalism, and the Invention of a Postfeminist Martyr",ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12049,https://academic.oup.com/ccc/article/7/2/154/4054597,2014,"Press Censorship in Turkey: Networks of State Power, Commercial Pressures, and Self-Censorship",ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12044,https://academic.oup.com/ccc/article/7/2/174/4054613,2014,“The French Democracy”: Mapping Promise and Limitation of Glocal Digital Protest,ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12046,https://academic.oup.com/ccc/article/7/2/192/4054624,2014,"The Sage as Strategy: Nodes, Networks, and the Quest for Geopolitical Power in the Confucius Institute",ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12048,https://academic.oup.com/ccc/article/7/2/210/4054652,2014,"“It's True, India Has Emerged”: Gender, Class, and the Entrepreneurial Subject in India's Mainstream Media",ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12045,https://academic.oup.com/ccc/article/7/2/228/4054657,2014,Brown-Skinned Outlaws: An Ideographic Analysis of “Illegal(s)”,ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12043,https://academic.oup.com/ccc/article/7/2/246/4054669,2014,What Can Political Economists Learn from Economic Sociologists? A Case Study of NASDAQ,ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12047,https://academic.oup.com/ccc/article/7/2/264/4054718,2014,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2014-03-27,
10.1111/cccr.12040,https://academic.oup.com/ccc/article/7/1/1/4055743,2014,Introduction from the New Editor,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12036,https://academic.oup.com/ccc/article/7/1/6/4054472,2014,The Mediation of Humanitarianism: Toward a Research Framework,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12038,https://academic.oup.com/ccc/article/7/1/37/4054520,2014,Risk and the Politics of Disaster Coverage in Haiti and Katrina,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12025,https://academic.oup.com/ccc/article/7/1/55/4054545,2014,Flesh Made Word: The Obese Body as Cultural Matter,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12039,https://academic.oup.com/ccc/article/7/1/76/4054565,2014,Curating Resistances: Ambivalences and Potentials of Contemporary Art Biennials,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12020,https://academic.oup.com/ccc/article/7/1/92/4054591,2014,Redemption in the Neoliberal and Radical Imaginations: The Saga of Stanley “Tookie” Williams,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12037,https://academic.oup.com/ccc/article/7/1/112/4054627,2014,Racechange is the New Black: Racial Accessorizing and Racial Tourism in High Fashion as Constraints on Rhetorical Agency,ScholarlyArticle,"Communication, Culture and Critique",2013-10-08,
10.1111/cccr.12035,https://academic.oup.com/ccc/article/6/4/487/4054468,2013,Editorial,ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12028,https://academic.oup.com/ccc/article/6/4/488/4054470,2013,"Policy, Politics, and Discourse",ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12027,https://academic.oup.com/ccc/article/6/4/502/4054508,2013,What's Local? Localism as a Discursive Boundary Object in Low-Power Radio Policymaking,ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12032,https://academic.oup.com/ccc/article/6/4/525/4054531,2013,"Calling All Copyfighters: Experts as Superheroes, Comic Books as Intervention and Boundary Making in Canadian Copyright Policy",ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12030,https://academic.oup.com/ccc/article/6/4/550/4054551,2013,"Translation in the Media Ownership Debate: The Work of Civil Society Groups and the Federal Communications Commission, 2002–2007",ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12033,https://academic.oup.com/ccc/article/6/4/568/4054599,2013,Excavating Historicity in the U.S. Network Neutrality Debate: An Interpretive Perspective on Policy Change,ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12029,https://academic.oup.com/ccc/article/6/4/598/4054653,2013,Discursive Intervention in International Intellectual Property Policymaking: How Developing Countries and Civil Society Employ Text to Challenge and Change the Status Quo,ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12031,https://academic.oup.com/ccc/article/6/4/616/4054665,2013,Beyond Rational Games: An Analysis of the “Ecology of Values” in Internet Governance Debates,ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12034,https://academic.oup.com/ccc/article/6/4/634/4054682,2013,Vernacular Policymaking and the Cultural Turn in Media Policy Studies,ScholarlyArticle,"Communication, Culture and Critique",2013-12-14,
10.1111/cccr.12026,https://academic.oup.com/ccc/article/6/3/353/4054462,2013,"Policy and Participation on Social Media: The Cases of Youtube, Facebook, and Wikipedia",ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12016,https://academic.oup.com/ccc/article/6/3/372/4055746,2013,"Participatory Television: Convergence, Crowdsourcing, and Neoliberalism",ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12018,https://academic.oup.com/ccc/article/6/3/396/4054475,2013,Community and Communion Radio: Listening to Evangelical Programmes in a Brazilian Favela,ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12019,https://academic.oup.com/ccc/article/6/3/415/4054493,2013,The Merits and Challenges of Using Business Press and Trade Journal Reports in Academic Research on Media Industries*,ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12015,https://academic.oup.com/ccc/article/6/3/432/4054515,2013,Going over the Top: Online Television Distribution as Sociotechnical System,ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12022,https://academic.oup.com/ccc/article/6/3/459/4054533,2013,The Sakura of Madness: Japan's Nationalist Hip Hop and the Parallax of Globalized Identity Politics,ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12024,https://academic.oup.com/ccc/article/6/3/481/4054563,2013,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12021,https://academic.oup.com/ccc/article/6/3/483/4055749,2013,Book Review,ScholarlyArticle,"Communication, Culture and Critique",2013-08-19,
10.1111/cccr.12009,https://academic.oup.com/ccc/article/6/2/201/4054441,2013,Stuart Hall's “Deconstructing the Popular”: Reconsiderations 30 Years Later,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12011,https://academic.oup.com/ccc/article/6/2/208/4054442,2013,In Search of Ordinary People: The Problematic Politics of Popular Participation,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12010,https://academic.oup.com/ccc/article/6/2/227/4054449,2013,The Rise of the “Yummy Mummy”: Popular Conservatism and the Neoliberal Maternal in Contemporary British Culture,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12012,https://academic.oup.com/ccc/article/6/2/244/4054455,2013,"'Hood Work: Hip-Hop, Youth Advocacy, and Model Citizenry",ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12013,https://academic.oup.com/ccc/article/6/2/258/4054459,2013,"A “Post-Gay” Era? Media Gaystreaming, Homonormativity, and the Politics of LGBT Integration",ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12007,https://academic.oup.com/ccc/article/6/2/284/4054479,2013,Resurrecting Camp: Rethinking the Queer Sensibility,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12014,https://academic.oup.com/ccc/article/6/2/298/4054484,2013,Commodifying Global Activism and Racial Unity during the 2010 Fifa World Cup,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12008,https://academic.oup.com/ccc/article/6/2/318/4054513,2013,Broadcast Yourself—Global News! A Netnography of the “Flotilla” News on YouTube*,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12006,https://academic.oup.com/ccc/article/6/2/336/4054540,2013,Regional Identity in Contemporary Hip-Hop Music: (Re) Presenting the Notion of Place,ScholarlyArticle,"Communication, Culture and Critique",2013-05-10,
10.1111/cccr.12000,https://academic.oup.com/ccc/article/6/1/1/4055781,2013,Toward a Deliberative Standard: Rethinking Participation in Policymaking,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/cccr.12003,https://academic.oup.com/ccc/article/6/1/20/4055782,2013,Ritual Communication and Use Value: The South Central Farm and the Political Economy of Place,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/cccr.12004,https://academic.oup.com/ccc/article/6/1/41/4054438,2013,“Parachute Artists” or “Tourists with Typewriters”: Creative and Cocreative Labor in Travel Guidebook Production,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/j.1753-9137.2012.01149.x,https://academic.oup.com/ccc/article/6/1/64/4054445,2013,Ideology and Cold War Identity in Mission: Impossible,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/cccr.12002,https://academic.oup.com/ccc/article/6/1/82/4054448,2013,"Jewishness, Whiteness, and Blackness on Glee: Singing to the Tune of Postracism",ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/j.1753-9137.2012.01145.x,https://academic.oup.com/ccc/article/6/1/103/4054451,2013,Explaining Gang Rape in a “Rough Town”: Diverse Voices in Gender Violence News Online†,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/cccr.12005,https://academic.oup.com/ccc/article/6/1/121/4055783,2013,Influential Women: Feminist Discourse in Women's Business Magazines—The Case of Israel,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/cccr.12001,https://academic.oup.com/ccc/article/6/1/142/4054454,2013,"Owning a Voice: Broadcasting Policy, Spanish Language Media, and Latina/o Speech Rights",ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/j.1753-9137.2012.01150.x,https://academic.oup.com/ccc/article/6/1/161/4054456,2013,"Our Home Is Here: History, Memory, and Identity in the Museum of Chinese in America",ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/j.1753-9137.2012.01139.x,https://academic.oup.com/ccc/article/6/1/179/4055784,2013,Readers' Debate a Local Murder Trial: “Race” in the Online Public Sphere,ScholarlyArticle,"Communication, Culture and Critique",2013-02-19,
10.1111/j.1753-9137.2012.01141.x,https://academic.oup.com/ccc/article/5/4/483/4054428,2012,Occupy Wall Street on the Public Screens of Social Media: The Many Framings of the Birth of a Protest Movement,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
10.1111/j.1753-9137.2012.01144.x,https://academic.oup.com/ccc/article/5/4/510/4054439,2012,Gynocentric Greenwashing: The Discursive Gendering of Nature,ScholarlyArticle,"Communication, Culture and Critique",2012-11-09,
